poro_fraction,perm_median,Текущие подвижные запасы воды в ОТЧ.РЕГ.                                               тыс.ст.м3,Поток компонента через границу региона OIL                                                    кг,Начальная дата,ntg_variance,Число инт. перфораций,Текущая масса компонента WATER                                                            млн.кг,ntg_mean,Размер образа процесса,CHECKP,Поровый объём (пл.усл.)                                                             тыс.пласт.м3,Коэффициент извлечения нефти (КИН)                                                             %,ntg_median,Текущие запасы воды в ОТЧ.РЕГ.                                                         тыс.ст.м3,Файл модели,Ср. насыщенность нефти,MBERRLIM,MINNEWTIT,poro_median,Поровый объём при P(ref)                                                            тыс.пласт.м3,Количество шагов,TOLLIN,poro_mean,MBERRCTRL,Ср. насыщенность воды,ntg_fraction,Начальные запасы летучей нефти в ОТЧ.РЕГ.                                                  ст.м3,Число скважин,Ср. давление в резервуаре [wpv]                                                         бар абс.,Начальные запасы воды в ОТЧ.РЕГ.                                                       тыс.ст.м3,no.,Поток компонента через границу региона WATER                                                  кг,Ошибка материального баланса для компонента WATER                                             кг,Ошибка материального баланса для компонента OIL                                               кг,Характеристики,perm_mean,TOLVARNEWT,perm_fraction,Информация,Макс. число участков перфорации на скважину,Начальные подвижные запасы воды в ОТЧ.РЕГ.                                             тыс.ст.м3,perm_variance,Число компонентов (включая воду),Начальная масса компонента WATER                                                          млн.кг,Ср. давление в резервуаре [whc]                                                         бар абс.,Текущие запасы летучей нефти в ОТЧ.РЕГ.                                                    ст.м3,poro_variance,total_time,Объём воды (пл.усл.)                                                                тыс.пласт.м3,Количество активных блоков,longitude
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,788,2.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_18.dat'.,0.067988,0.0,0.0,0.099,28155.52,110,0.0001,-9182.328479830057,0.0001,0.932012,-0.002000150011250844,0.00,3,361.92,25832.77,18,0.00,-82.61,-5.92,Месторождение,28.884351415847153,1e-05,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.66,0.00,161805.68852166296,00.02.33,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,787,2.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_19.dat'.,0.067988,0.0,,0.099,28155.52,110,0.0001,-9182.328479830057,0.001,0.932012,-0.002000150011250844,0.00,3,361.92,25832.77,19,0.00,-82.61,-5.92,Месторождение,28.884351415847153,1e-05,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.66,0.00,161805.68852166296,00.02.33,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,789,2.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_20.dat'.,0.067988,0.0,0.0,0.099,28155.52,110,0.0001,-9182.328479830057,0.001,0.932012,-0.002000150011250844,0.00,3,361.92,25832.77,20,0.00,-82.61,-5.92,Месторождение,28.884351415847153,1e-05,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.66,0.00,161805.68852166296,00.02.32,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,787,1.0,28103.72,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_21.dat'.,0.067988,0.0,,0.099,28155.52,110,0.0001,-9182.328479830057,1e-07,0.932012,-0.002000150011250844,0.00,3,361.92,25832.77,21,-0.00,-447.90,-33.56,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.66,0.00,161805.68852166296,00.02.11,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,787,1.0,28103.72,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_22.dat'.,0.067988,0.0,0.0,0.099,28155.52,110,0.0001,-9182.328479830057,1e-07,0.932012,-0.002000150011250844,0.00,3,361.92,25832.77,22,-0.00,-447.90,-33.56,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.66,0.00,161805.68852166296,00.02.14,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,785,1.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_23.dat'.,0.067988,0.0,,0.099,28155.52,110,0.0001,-9182.328479830057,1e-06,0.932012,-0.002000150011250844,0.00,3,361.92,25832.77,23,0.00,-1203.69,528.37,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.15,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,785,1.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_24.dat'.,0.067988,0.0,0.0,0.099,28155.52,110,0.0001,-9182.328479830057,1e-06,0.932012,-0.002000150011250844,0.00,3,361.92,25832.77,24,0.00,-1203.69,528.37,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.14,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,789,1.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_25.dat'.,0.067988,0.0,,0.099,28155.52,110,0.0001,-9182.328479830057,1e-05,0.932012,-0.002000150011250844,0.00,3,361.91,25832.77,25,0.00,660.63,3773.82,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.11,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,786,1.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_26.dat'.,0.067988,0.0,0.0,0.099,28155.52,110,0.0001,-9182.328479830057,1e-05,0.932012,-0.002000150011250844,0.00,3,361.91,25832.77,26,0.00,660.63,3773.82,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.13,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,785,1.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_27.dat'.,0.067988,0.0,,0.099,28155.52,110,0.0001,-9182.328479830057,0.0001,0.932012,-0.002000150011250844,0.00,3,361.91,25832.77,27,0.00,660.63,3773.82,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.11,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,788,1.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_28.dat'.,0.067988,0.0,0.0,0.099,28155.52,110,0.0001,-9182.328479830057,0.0001,0.932012,-0.002000150011250844,0.00,3,361.91,25832.77,28,0.00,660.63,3773.82,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.11,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,783,1.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_29.dat'.,0.067988,0.0,,0.099,28155.52,110,0.0001,-9182.328479830057,0.001,0.932012,-0.002000150011250844,0.00,3,361.91,25832.77,29,0.00,660.63,3773.82,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.11,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,784,1.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_30.dat'.,0.067988,0.0,0.0,0.099,28155.52,110,0.0001,-9182.328479830057,0.001,0.932012,-0.002000150011250844,0.00,3,361.91,25832.77,30,0.00,660.63,3773.82,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.11,26193.00,328955,109
1.4146341463414633,13.67,20873.33,0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,789,2.0,28103.72,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_31.dat'.,0.067988,0.0,,0.099,28155.52,110,0.0001,-9182.328479830057,1e-07,0.932012,-0.002000150011250844,0.00,3,361.92,25832.77,31,0.00,-568.29,-39.56,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.66,0.00,161805.68852166296,00.02.11,26193.00,328955,109
1.4146341463414633,13.67,20873.33,0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,792,2.0,28103.72,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_32.dat'.,0.067988,0.0,0.0,0.099,28155.52,110,0.0001,-9182.328479830057,1e-07,0.932012,-0.002000150011250844,0.00,3,361.92,25832.77,32,0.00,-568.29,-39.56,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.66,0.00,161805.68852166296,00.02.16,26193.00,328955,109
1.4146341463414633,13.67,20873.33,0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,792,2.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_33.dat'.,0.067988,0.0,,0.099,28155.52,110,0.0001,-9182.328479830057,1e-06,0.932012,-0.002000150011250844,0.00,3,361.92,25832.77,33,0.00,-1301.61,522.02,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.12,26193.00,328955,109
1.4146341463414633,13.67,20873.33,0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,792,2.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_34.dat'.,0.067988,0.0,0.0,0.099,28155.52,110,0.0001,-9182.328479830057,1e-06,0.932012,-0.002000150011250844,0.00,3,361.92,25832.77,34,0.00,-1301.61,522.02,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.13,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,795,2.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_35.dat'.,0.067988,0.0,,0.099,28155.52,110,0.0001,-9182.328479830057,1e-05,0.932012,-0.002000150011250844,0.00,3,361.91,25832.77,35,0.00,567.21,3769.65,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.11,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,792,2.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_36.dat'.,0.067988,0.0,0.0,0.099,28155.52,110,0.0001,-9182.328479830057,1e-05,0.932012,-0.002000150011250844,0.00,3,361.91,25832.77,36,0.00,567.21,3769.65,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.14,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,791,2.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_37.dat'.,0.067988,0.0,,0.099,28155.52,110,0.0001,-9182.328479830057,0.0001,0.932012,-0.002000150011250844,0.00,3,361.91,25832.77,37,0.00,567.21,3769.65,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.13,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,794,2.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_38.dat'.,0.067988,0.0,0.0,0.099,28155.52,110,0.0001,-9182.328479830057,0.0001,0.932012,-0.002000150011250844,0.00,3,361.91,25832.77,38,0.00,567.21,3769.65,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.12,26193.00,328955,109
1.4146341463414633,13.67,20873.33,-0.00,01 МАЙ 2009,44736.92576632747,28,30305.66,-13219.995171313403,790,2.0,28103.71,3.00,1.0,25814.02,'E:/Работа/Сириус/Царичанское13Р/carich_DI_39.dat'.,0.067988,0.0,,0.099,28155.52,110,0.0001,-9182.328479830057,0.001,0.932012,-0.002000150011250844,0.00,3,361.91,25832.77,39,0.00,567.21,3769.65,Месторождение,28.884351415847153,0.0001,6.072968490878938,расчёт начальных данных по отчётным регионам завершён.,17,20880.03,42.881274456253706,2,30327.68,357.65,0.00,161805.68852166296,00.02.17,26193.00,328955,109
